"HUC12","HUC_12_NAME","HUC10","HUC_10_NAME","HUC8","HUC_8_NAME","Latitude","Longitude"
170200100209,"Mills Creek-Entiat River",1702001002,"Entiat River",17020010,"Upper Columbia-Entiat",47.6833985117232,-120.311789518723
170200100305,"Swakane Creek",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.5894318396185,-120.374949348474
170200100306,"Spencer Canyon-Columbia River",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.5900665085141,-120.250629636503
170200100307,"Rainey Spring-Columbia River",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.4977673685805,-120.290708906733
170200100308,"Number Two Canyon-Columbia River",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.4186248334015,-120.331031743484
170200100309,"Squilchuck Creek",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.3356762307766,-120.366426244042
170200100310,"Stemilt Creek",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.2954794932567,-120.318987396161
170200100312,"Rock Island Creek",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.4891837062816,-120.104782394289
170200100313,"Hammond Lake-Columbia River",1702001003,"Lake Entiat-Columbia River",17020010,"Upper Columbia-Entiat",47.3780576892861,-120.191981818898
170200100401,"Dry Gulch-Columbia River",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.3258899853681,-120.130779275178
170200100402,"Colockum Creek",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.2692617466784,-120.226719795667
170200100403,"Tarpiscan Creek",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.2164801093132,-120.187892513389
170200100404,"Lynch Coulee",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.3167903474212,-119.902927723706
170200100405,"Whitson Canyon-Columbia River",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.2342824166848,-120.06390668456
170200100406,"Tekison Creek",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.1763453163593,-120.154876672986
170200100407,"Quilomene Creek",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.11400052705,-120.150238651233
170200100408,"Potholes Coulee-Columbia River",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.1387630090317,-119.981683330872
170200100409,"Skookumchuck Creek-Columbia River",1702001004,"Lynch Coulee-Columbia River",17020010,"Upper Columbia-Entiat",47.0680175567236,-120.084742401587
170200100501,"Whiskey Dick Creek",1702001005,"Sand Hollow-Columbia River",17020010,"Upper Columbia-Entiat",47.0216784455393,-120.124682527058
170200100502,"Spring Cayuse Creek-Columbia River",1702001005,"Sand Hollow-Columbia River",17020010,"Upper Columbia-Entiat",47.0102495575051,-119.983758731013
170200100504,"Sand Hollow",1702001005,"Sand Hollow-Columbia River",17020010,"Upper Columbia-Entiat",46.9434569976361,-119.833639150252
170200100505,"Johnson Creek",1702001005,"Sand Hollow-Columbia River",17020010,"Upper Columbia-Entiat",46.8913310532716,-120.111295083337
170200100506,"Ryegrass Coulee-Columbia River",1702001005,"Sand Hollow-Columbia River",17020010,"Upper Columbia-Entiat",46.9356607008135,-120.035528214433
170200100507,"Town of Beverly-Columbia River",1702001005,"Sand Hollow-Columbia River",17020010,"Upper Columbia-Entiat",46.8603151864132,-119.945951572975
170200110102,"Upper White River",1702001101,"White River-Little Wenatchee River",17020011,"Wenatchee",48.0192826441748,-121.01424022031
170200110103,"Panther Creek",1702001101,"White River-Little Wenatchee River",17020011,"Wenatchee",47.9249184604595,-121.002126977809
170200110104,"Napeequa River",1702001101,"White River-Little Wenatchee River",17020011,"Wenatchee",48.004121368277,-120.906034441537
170200110105,"Lower White River",1702001101,"White River-Little Wenatchee River",17020011,"Wenatchee",47.8898747867951,-120.891287223734
170200110108,"Middle Little Wenatchee River",1702001101,"White River-Little Wenatchee River",17020011,"Wenatchee",47.8674827163384,-120.998145934203
170200110110,"Lower Little Wenatchee River",1702001101,"White River-Little Wenatchee River",17020011,"Wenatchee",47.8378074088256,-120.904801189952
170200110111,"Lake Wenatchee",1702001101,"White River-Little Wenatchee River",17020011,"Wenatchee",47.8242620762701,-120.782396138031
170200110201,"Upper Nason Creek",1702001102,"Nason Creek",17020011,"Wenatchee",47.7703898742207,-121.025191905537
170200110202,"Whitepine Creek",1702001102,"Nason Creek",17020011,"Wenatchee",47.7209874736947,-120.970675289497
170200110203,"Lower Nason Creek",1702001102,"Nason Creek",17020011,"Wenatchee",47.7682391496515,-120.817097522752
170200110301,"Headwaters Chiwawa River",1702001103,"Chiwawa River",17020011,"Wenatchee",48.113315081624,-120.900872149265
170200110302,"Phelps Creek",1702001103,"Chiwawa River",17020011,"Wenatchee",48.1263124428811,-120.837530769826
170200110303,"Upper Chiwawa River",1702001103,"Chiwawa River",17020011,"Wenatchee",48.0182986278822,-120.834340686466
170200110304,"Rock Creek",1702001103,"Chiwawa River",17020011,"Wenatchee",48.0303011494467,-120.767449805193
170200110305,"Middle Chiwawa River",1702001103,"Chiwawa River",17020011,"Wenatchee",47.9351538744872,-120.782234948067
170200110306,"Chikamin Creek",1702001103,"Chiwawa River",17020011,"Wenatchee",47.9610283861648,-120.705841155423
170200110307,"Big Meadow Creek",1702001103,"Chiwawa River",17020011,"Wenatchee",47.8746243263257,-120.766750104545
170200110308,"Lower Chiwawa River",1702001103,"Chiwawa River",17020011,"Wenatchee",47.8601551861907,-120.659140744669
170200110406,"Lower Icicle Creek",1702001104,"Icicle Creek",17020011,"Wenatchee",47.5266986450839,-120.732369380551
170200110501,"Upper Peshastin Creek",1702001105,"Peshastin Creek",17020011,"Wenatchee",47.3913912583351,-120.650860084852
170200110502,"Ingalls Creek",1702001105,"Peshastin Creek",17020011,"Wenatchee",47.4495119193921,-120.817653559429
170200110503,"Lower Peshastin Creek",1702001105,"Peshastin Creek",17020011,"Wenatchee",47.5001966510539,-120.637038403205
170200110601,"East Fork Mission Creek",1702001106,"Mission Creek",17020011,"Wenatchee",47.357114875701,-120.452969516287
170200110602,"Devil's Gulch",1702001106,"Mission Creek",17020011,"Wenatchee",47.3465836403978,-120.502507550793
170200110603,"Sand Creek",1702001106,"Mission Creek",17020011,"Wenatchee",47.4272554749503,-120.559025389452
170200110604,"Brender Creek-Mission Creek",1702001106,"Mission Creek",17020011,"Wenatchee",47.4681849326597,-120.50098132708
170200110701,"Beaver Creek-Wenatchee River",1702001107,"Wenatchee River",17020011,"Wenatchee",47.7657517637141,-120.667611698119
170200110702,"Chiwaukum Creek",1702001107,"Wenatchee River",17020011,"Wenatchee",47.692916895855,-120.837144886626
170200110703,"Tumwater Canyon-Wenatchee River",1702001107,"Wenatchee River",17020011,"Wenatchee",47.6262855925075,-120.747793585066
170200110704,"Eagle Creek",1702001107,"Wenatchee River",17020011,"Wenatchee",47.658912919725,-120.543228820087
170200110705,"Chumstick Creek",1702001107,"Wenatchee River",17020011,"Wenatchee",47.6946691538536,-120.616715245187
170200110706,"Derby Canyon-Wenatchee River",1702001107,"Wenatchee River",17020011,"Wenatchee",47.6026879456089,-120.591901444382
170200110707,"Ollala Canyon-Wenatchee River",1702001107,"Wenatchee River",17020011,"Wenatchee",47.5664090800572,-120.512895385127
170200110708,"Nahahum Canyon-Wenatchee River",1702001107,"Wenatchee River",17020011,"Wenatchee",47.5119357929931,-120.405518588729
170200120406,"Lower Moses Coulee",1702001204,"Moses Coulee",17020012,"Moses Coulee",47.3414775351955,-120.033188730577
170200151004,"Hutchinson Lake-Lower Crab Creek",1702001510,"Lower Crab Creek",17020015,"Lower Crab",46.9095635758892,-119.284515171939
170200151005,"Thread Lake",1702001510,"Lower Crab Creek",17020015,"Lower Crab",46.824864468386,-119.295532988043
170200151006,"Royal Lake-Lower Crab Creek",1702001510,"Lower Crab Creek",17020015,"Lower Crab",46.8710649287225,-119.379935425417
170200151009,"Lower Red Rock Coulee",1702001510,"Lower Crab Creek",17020015,"Lower Crab",46.8949192273007,-119.561809420342
170200151010,"Smyrna Bench-Lower Crab Creek",1702001510,"Lower Crab Creek",17020015,"Lower Crab",46.8348756563848,-119.522289509953
170200151012,"Town of Jericho-Lower Crab Creek",1702001510,"Lower Crab Creek",17020015,"Lower Crab",46.8403713855896,-119.721461610843
170200160102,"Priest Rapids-Columbia River",1702001601,"Hanson Creek-Columbia River",17020016,"Upper Columbia-Priest Rapids",46.7731382918,-119.966199404286
170200160105,"Goose Island-Columbia River",1702001601,"Hanson Creek-Columbia River",17020016,"Upper Columbia-Priest Rapids",46.6869460414614,-119.940806236804
170300010106,"Lower Cle Elum River",1703000101,"Cle Elum River",17030001,"Upper Yakima",47.2319023939645,-121.059050611831
170300010201,"Upper North Fork Teanaway River",1703000102,"Middle ForkTenaway River-Tenaway River",17030001,"Upper Yakima",47.3938083352706,-120.8584892967
170300010202,"Middle Fork Teanaway River",1703000102,"Middle ForkTenaway River-Tenaway River",17030001,"Upper Yakima",47.3527059847191,-120.966276973023
170300010203,"West Fork Teanaway River",1703000102,"Middle ForkTenaway River-Tenaway River",17030001,"Upper Yakima",47.2992387090684,-121.001590064917
170300010204,"Lower North Fork Teanaway River",1703000102,"Middle ForkTenaway River-Tenaway River",17030001,"Upper Yakima",47.3157644549921,-120.844483246129
170300010205,"Tenaway River",1703000102,"Middle ForkTenaway River-Tenaway River",17030001,"Upper Yakima",47.2313195480502,-120.812081534103
170300010302,"Cabin Creek",1703000103,"Kachess River-Yakima River",17030001,"Upper Yakima",47.2064455826377,-121.272347140451
170300010304,"Stampede Creek-Yakima River",1703000103,"Kachess River-Yakima River",17030001,"Upper Yakima",47.2828519899037,-121.29253174646
170300010305,"Big Creek",1703000103,"Kachess River-Yakima River",17030001,"Upper Yakima",47.1561733588372,-121.197732944015
170300010306,"Little Creek-Yakima River",1703000103,"Kachess River-Yakima River",17030001,"Upper Yakima",47.1997759768502,-121.116247977458
170300010307,"Crystal Creek-Yakima River",1703000103,"Kachess River-Yakima River",17030001,"Upper Yakima",47.1843792859947,-120.924932891103
170300010403,"Colemant Creek",1703000104,"Wilson Creek-Cherry Creek",17030001,"Upper Yakima",47.1144746798126,-120.416290101401
170300010405,"Cooke Creek",1703000104,"Wilson Creek-Cherry Creek",17030001,"Upper Yakima",47.1013533865631,-120.364351639625
170300010407,"Lower Park Creek",1703000104,"Wilson Creek-Cherry Creek",17030001,"Upper Yakima",46.9468421163034,-120.369004216388
170300010408,"Lower Naneum Creek-Wilson Creek",1703000104,"Wilson Creek-Cherry Creek",17030001,"Upper Yakima",47.0693183160614,-120.513520338455
170300010409,"Cherry Creek",1703000104,"Wilson Creek-Cherry Creek",17030001,"Upper Yakima",46.8927062043091,-120.353537634601
170300010501,"Upper Swauk Creek",1703000105,"Taneum Creek-Yakima River",17030001,"Upper Yakima",47.2943540399469,-120.668206792317
170300010502,"Lower Swauk Creek",1703000105,"Taneum Creek-Yakima River",17030001,"Upper Yakima",47.197557424982,-120.687427717735
170300010503,"North Fork Taneum Creek",1703000105,"Taneum Creek-Yakima River",17030001,"Upper Yakima",47.1016329609166,-121.028414367204
170300010504,"Taneum Creek",1703000105,"Taneum Creek-Yakima River",17030001,"Upper Yakima",47.088649550313,-120.837552260231
170300010505,"Morrison Canyon-Yakima River",1703000105,"Taneum Creek-Yakima River",17030001,"Upper Yakima",47.1305820576424,-120.796224525488
170300010506,"Dry Creek",1703000105,"Taneum Creek-Yakima River",17030001,"Upper Yakima",47.1249678731561,-120.645892908327
170300010507,"Robinson Creek-Yakima River",1703000105,"Taneum Creek-Yakima River",17030001,"Upper Yakima",47.0385241191962,-120.700207400167
170300010510,"Currier Creek",1703000105,"Taneum Creek-Yakima River",17030001,"Upper Yakima",47.1170443379333,-120.565120665714
170300010511,"Manastash Creek-Yakima River",1703000105,"Taneum Creek-Yakima River",17030001,"Upper Yakima",46.9554613623209,-120.611866718576
170300010605,"Lower Wenas River",1703000106,"Wenas River",17030001,"Upper Yakima",46.7760897142726,-120.619316577154
170300010701,"Umtanum Creek",1703000107,"Umtanum Creek-Yakima River",17030001,"Upper Yakima",46.8959355380124,-120.627218489546
170300010704,"Lower Squaw Creek",1703000107,"Umtanum Creek-Yakima River",17030001,"Upper Yakima",46.8303601299944,-120.340075692403
170300010705,"Mcpherson Canyon-Yakima Creek",1703000107,"Umtanum Creek-Yakima River",17030001,"Upper Yakima",46.8667183071828,-120.468708144467
170300010708,"Roza Creek-Yakima River",1703000107,"Umtanum Creek-Yakima River",17030001,"Upper Yakima",46.7759332795199,-120.45645201102
170300010709,"City of Selah-Yakima River",1703000107,"Umtanum Creek-Yakima River",17030001,"Upper Yakima",46.6708289649838,-120.495610685986
170300020101,"Headwaters Little Naches River",1703000201,"Little Naches River",17030002,"Naches",47.1121822919405,-121.342020613379
170300020102,"Upper Little Naches River",1703000201,"Little Naches River",17030002,"Naches",47.0727974482602,-121.280517777255
170300020103,"Crow Creek",1703000201,"Little Naches River",17030002,"Naches",46.9992866414968,-121.301647671114
170300020106,"Upper American River",1703000201,"Little Naches River",17030002,"Naches",46.8991074192501,-121.429891871737
170300020107,"Lower American River",1703000201,"Little Naches River",17030002,"Naches",46.9478763424044,-121.290218440101
170300020108,"Lower Bumping River",1703000201,"Little Naches River",17030002,"Naches",46.910700437459,-121.231725550025
170300020109,"Lower Little Naches River",1703000201,"Little Naches River",17030002,"Naches",47.0410022046028,-121.137888863856
170300020201,"Rock Creek",1703000202,"Rattlesnake Creek-Naches River",17030002,"Naches",46.9279783738944,-120.961111437621
170300020202,"Lost Creek-Naches River",1703000202,"Rattlesnake Creek-Naches River",17030002,"Naches",46.9436172595632,-121.059685652986
170300020203,"Nile Creek",1703000202,"Rattlesnake Creek-Naches River",17030002,"Naches",46.8670911984009,-121.091438841675
170300020204,"Upper Rattlesnake Creek",1703000202,"Rattlesnake Creek-Naches River",17030002,"Naches",46.7519803896115,-121.224070699388
170300020205,"Little Rattlesnake Creek",1703000202,"Rattlesnake Creek-Naches River",17030002,"Naches",46.7547641533681,-121.043447517056
170300020206,"Lower Rattlesnake Creek",1703000202,"Rattlesnake Creek-Naches River",17030002,"Naches",46.8105234557101,-121.119364807673
170300020207,"Dry Creek-Naches River",1703000202,"Rattlesnake Creek-Naches River",17030002,"Naches",46.8509164390305,-120.975052151867
170300020208,"Waterworks Canyon-Naches River",1703000202,"Rattlesnake Creek-Naches River",17030002,"Naches",46.7852615912668,-120.862828904017
170300020306,"Middle Tieton River",1703000203,"Tieton River-Naches River",17030002,"Naches",46.6692997871432,-121.140170130801
170300020307,"Oak Creek",1703000203,"Tieton River-Naches River",17030002,"Naches",46.7317341578516,-120.955764531705
170300020308,"Tieton River",1703000203,"Tieton River-Naches River",17030002,"Naches",46.6886999152853,-120.971979379305
170300020309,"South Fork Cowiche Creek",1703000203,"Tieton River-Naches River",17030002,"Naches",46.6027713985818,-120.996067321278
170300020310,"North Fork Cowiche Creek",1703000203,"Tieton River-Naches River",17030002,"Naches",46.6861367712066,-120.802665270515
170300020311,"South Fork Cowiche Creek-Cowiche Creek",1703000203,"Tieton River-Naches River",17030002,"Naches",46.6412787342069,-120.77992513225
170300020312,"Naches River",1703000203,"Tieton River-Naches River",17030002,"Naches",46.6957718779491,-120.661729937682
170300030101,"Headwaters North Fork Ahtnum Creek",1703000301,"Ahtanum Creek",17030003,"Lower Yakima",46.5137872125455,-121.115932518422
170300030102,"North Fork Ahtnum Creek",1703000301,"Ahtanum Creek",17030003,"Lower Yakima",46.5513197179557,-120.987049704152
170300030103,"South Fork Ahtanum Creek",1703000301,"Ahtanum Creek",17030003,"Lower Yakima",46.4872872315207,-120.99213974855
170300030104,"Upper Ahtanum Creek",1703000301,"Ahtanum Creek",17030003,"Lower Yakima",46.537779692621,-120.83793103046
170300030105,"Lower Ahtanum Creek",1703000301,"Ahtanum Creek",17030003,"Lower Yakima",46.5368107214223,-120.645954830512
170300030203,"Washout Gulch-Moxee Valley",1703000302,"Wide Hollow Creek-Yakima River",17030003,"Lower Yakima",46.5597148618573,-120.334590648688
170300030204,"Upper Wide Hollow Creek",1703000302,"Wide Hollow Creek-Yakima River",17030003,"Lower Yakima",46.5846736575728,-120.775207024243
170300030205,"Lower Wide Hollow Creek",1703000302,"Wide Hollow Creek-Yakima River",17030003,"Lower Yakima",46.5912256850493,-120.599141289262
170300030206,"City of Yakima-Yakima River",1703000302,"Wide Hollow Creek-Yakima River",17030003,"Lower Yakima",46.5969339274697,-120.410842053039
170300030301,"North Fork Simcoe Creek-South Fork Simcoe Creek",1703000303,"Simcoe Creek",17030003,"Lower Yakima",46.4237871556149,-121.000342944164
170300030302,"Upper Simcoe Creek",1703000303,"Simcoe Creek",17030003,"Lower Yakima",46.3896171336652,-120.894480895208
170300030303,"Agency Creek",1703000303,"Simcoe Creek",17030003,"Lower Yakima",46.3430217919409,-120.905050085526
170300030304,"Latum Creek",1703000303,"Simcoe Creek",17030003,"Lower Yakima",46.4580138572074,-120.730763099633
170300030305,"Lower Simcoe Creek",1703000303,"Simcoe Creek",17030003,"Lower Yakima",46.4064967368716,-120.797040240658
170300030401,"Town of Harrah-Marion Drain",1703000304,"Marion Drain",17030003,"Lower Yakima",46.445344296923,-120.530750597145
170300030402,"Town of Ahue-Marion Drain",1703000304,"Marion Drain",17030003,"Lower Yakima",46.3832107261397,-120.459476784488
170300030403,"Wanity Slough-Marion Drain",1703000304,"Marion Drain",17030003,"Lower Yakima",46.3901443622267,-120.372235963947
170300030501,"Wapato Dam-Yakima River",1703000305,"Deep Canyon-Yakima River",17030003,"Lower Yakima",46.480408131897,-120.394187447209
170300030503,"Town of Zillah-Yakima River",1703000305,"Deep Canyon-Yakima River",17030003,"Lower Yakima",46.4339339685674,-120.208976775808
170300030506,"City of Toppenish-Yakima River",1703000305,"Deep Canyon-Yakima River",17030003,"Lower Yakima",46.370775657061,-120.248139117045
170300030601,"North Fork Toppenish Creek",1703000306,"Toppenish Creek",17030003,"Lower Yakima",46.3034194827664,-121.014527435429
170300030602,"Headwaters Toppenish Creek",1703000306,"Toppenish Creek",17030003,"Lower Yakima",46.2809078597495,-121.080265061093
170300030603,"Olney Creek-Toppenish Creek",1703000306,"Toppenish Creek",17030003,"Lower Yakima",46.2735344591449,-120.903102469346
170300030605,"Mill Creek-Toppenish Creek",1703000306,"Toppenish Creek",17030003,"Lower Yakima",46.3059491072238,-120.737618606279
