"SurveyYear","TRT_POP","Latitude","Longitude","CountNew"
2010,"Upper South Fork Clearwater River",45.849,-115.416,1
2010,"Upper South Fork Clearwater River",45.851,-115.416,1
2010,"Upper South Fork Clearwater River",45.85,-115.416,1
2010,"Marsh Creek",44.364,-115.13,1
2010,"Lemhi River",44.732,-113.44,1
2010,"South Fork Salmon River Mainstem",44.571,-115.688,1
2010,"South Fork Salmon River Mainstem",44.587,-115.685,2
2010,"South Fork Salmon River Mainstem",44.587,-115.685,1
2010,"South Fork Salmon River Mainstem",44.584,-115.684,1
2010,"South Fork Salmon River Mainstem",44.58,-115.685,1
2010,"South Fork Salmon River Mainstem",44.581,-115.684,2
2010,"South Fork Salmon River Mainstem",44.564,-115.685,1
2010,"South Fork Salmon River Mainstem",44.583,-115.683,3
2010,"South Fork Salmon River Mainstem",44.563,-115.684,1
2010,"South Fork Salmon River Mainstem",44.565,-115.686,1
2010,"South Fork Salmon River Mainstem",44.576,-115.687,1
2010,"South Fork Salmon River Mainstem",44.56,-115.683,1
2010,"South Fork Salmon River Mainstem",44.561,-115.683,1
2010,"South Fork Salmon River Mainstem",44.58,-115.685,1
2010,"South Fork Salmon River Mainstem",44.583,-115.683,1
2010,"South Fork Salmon River Mainstem",44.584,-115.684,1
2010,"South Fork Salmon River Mainstem",44.587,-115.685,1
2010,"South Fork Salmon River Mainstem",44.587,-115.685,1
2010,"South Fork Salmon River Mainstem",44.576,-115.687,2
2010,"South Fork Salmon River Mainstem",44.587,-115.685,1
2010,"Lochsa River",46.552,-114.67,1
2010,"Marsh Creek",44.394,-115.092,1
2010,"East Fork Salmon River",44.095,-114.442,1
2010,"East Fork Salmon River",44.093,-114.443,1
2010,"Secesh River",45.315,-115.942,1
2010,"Secesh River",45.329,-115.949,2
2010,"Secesh River",45.321,-115.946,1
2010,"Panther Creek",45.024,-114.313,1
2010,"Panther Creek",45.013,-114.319,1
2010,"Panther Creek",44.987,-114.346,1
2010,"Panther Creek",45.109,-114.222,1
2010,"Panther Creek",44.986,-114.347,1
2010,"Panther Creek",45.069,-114.271,1
2010,"Secesh River",45.329,-115.949,1
2010,"Secesh River",45.304,-115.937,1
2010,"Secesh River",45.317,-115.944,1
2010,"Secesh River",45.316,-115.943,1
2010,"Secesh River",45.321,-115.946,3
2010,"Secesh River",45.316,-115.943,1
2010,"Secesh River",45.315,-115.942,1
2010,"Secesh River",45.323,-115.946,1
2010,"Secesh River",45.322,-115.946,1
2010,"North Fork Salmon River",45.582,-113.968,1
2010,"Upper South Fork Clearwater River",45.811,-115.432,1
2010,"Secesh River",45.324,-115.946,1
2010,"Secesh River",45.308,-115.939,1
2010,"Secesh River",45.317,-115.944,1
2010,"Secesh River",45.308,-115.939,1
2010,"Secesh River",45.302,-115.936,1
2010,"Secesh River",45.309,-115.94,1
2010,"Secesh River",45.307,-115.939,1
2010,"Secesh River",45.32,-115.945,2
2010,"Secesh River",45.324,-115.946,1
2010,"Secesh River",45.312,-115.94,1
2010,"Secesh River",45.301,-115.933,1
2010,"Secesh River",45.32,-115.945,1
2010,"Upper South Fork Clearwater River",45.71,-115.354,1
2010,"Upper South Fork Clearwater River",45.71,-115.353,1
2010,"Upper South Fork Clearwater River",45.718,-115.372,1
2010,"Lemhi River",44.837,-113.668,1
2010,"East Fork Salmon River",44.113,-114.431,1
2010,"East Fork Salmon River",44.113,-114.431,1
2010,"Bear Valley Creek",44.426,-115.317,1
2010,"Bear Valley Creek",44.428,-115.33,1
2010,"Bear Valley Creek",44.427,-115.322,1
2010,"Bear Valley Creek",44.427,-115.328,1
2010,"Bear Valley Creek",44.429,-115.326,1
2010,"Bear Valley Creek",44.426,-115.318,1
2010,"Bear Valley Creek",44.428,-115.323,1
2010,"Bear Valley Creek",44.428,-115.322,1
2010,"Bear Valley Creek",44.428,-115.323,1
2010,"Bear Valley Creek",44.426,-115.317,1
2010,"Bear Valley Creek",44.424,-115.311,1
2010,"Bear Valley Creek",44.428,-115.312,1
2010,"Bear Valley Creek",44.424,-115.308,1
2010,"Upper South Fork Clearwater River",45.71,-115.354,1
2010,"Secesh River",45.305,-115.938,1
2010,"Secesh River",45.306,-115.937,1
2010,"Secesh River",45.303,-115.937,2
2010,"Secesh River",45.326,-115.947,2
2010,"Secesh River",45.32,-115.944,3
2010,"Secesh River",45.325,-115.947,2
2010,"Secesh River",45.302,-115.936,1
2010,"Secesh River",45.313,-115.942,2
2010,"Secesh River",45.32,-115.946,1
2010,"Secesh River",45.314,-115.942,1
2010,"Secesh River",45.323,-115.945,2
2010,"Secesh River",45.303,-115.937,1
2010,"Secesh River",45.309,-115.94,1
2010,"Secesh River",45.316,-115.943,1
2010,"Secesh River",45.315,-115.942,3
2010,"Upper South Fork Clearwater River",45.711,-115.355,1
2010,"Upper South Fork Clearwater River",45.712,-115.357,1
2010,"Upper South Fork Clearwater River",45.711,-115.355,1
2010,"Upper South Fork Clearwater River",45.71,-115.352,1
2010,"Upper South Fork Clearwater River",45.711,-115.354,1
2010,"Secesh River",45.326,-115.947,1
2010,"Secesh River",45.312,-115.941,3
2010,"Secesh River",45.319,-115.945,1
2010,"Secesh River",45.312,-115.941,1
2010,"Secesh River",45.317,-115.944,3
2010,"Secesh River",45.309,-115.939,1
2010,"Upper South Fork Clearwater River",45.823,-115.528,1
2010,"Upper South Fork Clearwater River",45.823,-115.528,1
2010,"Upper South Fork Clearwater River",45.823,-115.528,1
2010,"Secesh River",45.313,-115.942,1
2010,"Secesh River",45.327,-115.948,1
2010,"Secesh River",45.316,-115.943,2
2010,"Lochsa River",46.618,-114.473,1
2010,"East Fork Salmon River",44.091,-114.444,1
2010,"East Fork Salmon River",44.094,-114.442,1
2010,"North Fork Salmon River",45.466,-113.994,1
2010,"Marsh Creek",44.444,-115.088,1
2010,"Marsh Creek",44.442,-115.09,1
2010,"Marsh Creek",44.437,-115.061,1
2010,"Marsh Creek",44.445,-115.078,1
2010,"Marsh Creek",44.444,-115.077,1
2010,"Marsh Creek",44.441,-115.071,1
2010,"Marsh Creek",44.438,-115.062,1
2010,"Pahsimeroi River",44.647,-114.007,1
2010,"Pahsimeroi River",44.616,-113.97,1
2010,"Bear Valley Creek",44.42,-115.416,1
2010,"Bear Valley Creek",44.421,-115.436,1
2010,"Bear Valley Creek",44.42,-115.428,1
2010,"Bear Valley Creek",44.42,-115.453,1
2010,"Bear Valley Creek",44.421,-115.436,1
2010,"Bear Valley Creek",44.42,-115.441,1
2010,"Bear Valley Creek",44.419,-115.445,1
2010,"Bear Valley Creek",44.42,-115.439,1
2010,"Bear Valley Creek",44.42,-115.438,2
2010,"Bear Valley Creek",44.421,-115.427,1
2010,"Bear Valley Creek",44.419,-115.447,1
2010,"Bear Valley Creek",44.419,-115.444,4
2010,"Bear Valley Creek",44.415,-115.467,1
2010,"Bear Valley Creek",44.419,-115.446,1
2010,"Bear Valley Creek",44.42,-115.453,2
2010,"Bear Valley Creek",44.421,-115.436,1
2010,"Bear Valley Creek",44.418,-115.458,2
2010,"Bear Valley Creek",44.418,-115.443,4
2010,"Bear Valley Creek",44.42,-115.441,1
2010,"Bear Valley Creek",44.42,-115.435,1
2010,"Bear Valley Creek",44.418,-115.459,1
2010,"Bear Valley Creek",44.419,-115.441,1
2010,"Bear Valley Creek",44.415,-115.466,1
2010,"Bear Valley Creek",44.417,-115.459,2
2010,"Bear Valley Creek",44.419,-115.448,1
2010,"Bear Valley Creek",44.419,-115.449,1
2010,"Bear Valley Creek",44.419,-115.431,1
2010,"Bear Valley Creek",44.422,-115.426,1
2010,"Bear Valley Creek",44.419,-115.453,2
2010,"Bear Valley Creek",44.419,-115.459,1
2010,"Bear Valley Creek",44.42,-115.458,1
2010,"Bear Valley Creek",44.419,-115.433,1
2010,"Bear Valley Creek",44.418,-115.459,1
2010,"Bear Valley Creek",44.42,-115.418,1
2010,"Bear Valley Creek",44.418,-115.458,2
2010,"Bear Valley Creek",44.416,-115.46,2
2010,"Bear Valley Creek",44.421,-115.435,1
2010,"Bear Valley Creek",44.416,-115.461,1
2010,"Bear Valley Creek",44.415,-115.467,1
2010,"Bear Valley Creek",44.42,-115.456,1
2010,"Bear Valley Creek",44.417,-115.471,1
2010,"Bear Valley Creek",44.419,-115.442,1
2010,"Bear Valley Creek",44.42,-115.435,1
2010,"Bear Valley Creek",44.416,-115.468,1
2010,"Bear Valley Creek",44.42,-115.457,1
2010,"Bear Valley Creek",44.421,-115.414,1
2010,"Bear Valley Creek",44.415,-115.465,1
2010,"Bear Valley Creek",44.419,-115.449,1
2010,"Bear Valley Creek",44.417,-115.458,1
2010,"Bear Valley Creek",44.419,-115.451,1
2010,"Bear Valley Creek",44.419,-115.451,1
2010,"Bear Valley Creek",44.416,-115.461,1
2010,"Bear Valley Creek",44.42,-115.453,1
2010,"Bear Valley Creek",44.415,-115.466,1
2010,"Bear Valley Creek",44.42,-115.43,1
2010,"Bear Valley Creek",44.419,-115.429,2
2010,"Bear Valley Creek",44.415,-115.467,1
2010,"Pahsimeroi River",44.619,-113.978,1
2010,"Pahsimeroi River",44.614,-113.967,1
2010,"Bear Valley Creek",44.419,-115.432,1
2010,"Bear Valley Creek",44.419,-115.446,1
2010,"Bear Valley Creek",44.418,-115.409,1
2010,"Bear Valley Creek",44.416,-115.46,1
2010,"Bear Valley Creek",44.42,-115.454,1
2010,"Bear Valley Creek",44.421,-115.414,1
2010,"Lemhi River",44.711,-113.401,1
2010,"Lemhi River",44.703,-113.385,1
2010,"Bear Valley Creek",44.418,-115.459,1
2010,"Bear Valley Creek",44.415,-115.466,1
2010,"Lemhi River",44.708,-113.394,1
2010,"Lemhi River",44.709,-113.397,1
2010,"Lemhi River",44.704,-113.388,1
2010,"Lemhi River",44.713,-113.404,1
2010,"Upper South Fork Clearwater River",45.71,-115.351,1
2010,"Bear Valley Creek",44.42,-115.437,1
2010,"Lemhi River",44.708,-113.393,1
2010,"Secesh River",45.301,-115.934,1
2010,"Secesh River",45.313,-115.942,1
2010,"Secesh River",45.309,-115.939,1
2010,"Secesh River",45.311,-115.94,1
2010,"Secesh River",45.324,-115.946,2
2010,"Secesh River",45.311,-115.94,1
2010,"Secesh River",45.302,-115.936,1
2010,"Secesh River",45.313,-115.941,1
2010,"Secesh River",45.327,-115.948,2
2010,"Secesh River",45.32,-115.945,2
2010,"Secesh River",45.301,-115.934,1
2010,"Secesh River",45.327,-115.948,1
2010,"Bear Valley Creek",44.42,-115.437,1
2010,"Bear Valley Creek",44.418,-115.459,1
2010,"Bear Valley Creek",44.42,-115.456,1
2010,"Bear Valley Creek",44.415,-115.467,1
2010,"Bear Valley Creek",44.415,-115.466,1
2010,"Lemhi River",44.711,-113.4,1
2010,"Lemhi River",44.707,-113.393,1
2010,"Lemhi River",44.712,-113.401,1
2011,"Lochsa River",46.595,-114.603,1
2011,"Lochsa River",46.594,-114.605,1
2011,"Valley Creek",44.261,-115.005,1
2011,"Pahsimeroi River",44.619,-113.977,1
2011,"Pahsimeroi River",44.619,-113.979,1
2011,"Pahsimeroi River",44.614,-113.968,1
2011,"Marsh Creek",44.358,-115.206,1
2011,"Marsh Creek",44.358,-115.206,1
2011,"Marsh Creek",44.358,-115.206,1
2011,"Marsh Creek",44.357,-115.206,1
2011,"Marsh Creek",44.364,-115.199,1
2011,"Marsh Creek",44.36,-115.203,1
2011,"Bear Valley Creek",44.471,-115.455,1
2011,"Bear Valley Creek",44.471,-115.455,1
2011,"Bear Valley Creek",44.47,-115.453,1
2011,"Bear Valley Creek",44.474,-115.457,1
2011,"Bear Valley Creek",44.447,-115.45,1
2011,"Bear Valley Creek",44.333,-115.465,1
2011,"Bear Valley Creek",44.445,-115.451,1
2011,"Bear Valley Creek",44.452,-115.452,1
2011,"Bear Valley Creek",44.453,-115.452,1
2011,"Bear Valley Creek",44.466,-115.449,1
2011,"Bear Valley Creek",44.432,-115.469,1
2011,"Bear Valley Creek",44.454,-115.452,1
2011,"Bear Valley Creek",44.442,-115.454,1
2011,"Bear Valley Creek",44.323,-115.467,1
2011,"Bear Valley Creek",44.478,-115.458,1
2011,"Bear Valley Creek",44.447,-115.451,1
2011,"Bear Valley Creek",44.463,-115.447,1
2011,"Bear Valley Creek",44.466,-115.448,1
2011,"Bear Valley Creek",44.444,-115.453,1
2011,"Bear Valley Creek",44.458,-115.449,1
2011,"Bear Valley Creek",44.459,-115.449,1
2011,"Bear Valley Creek",44.448,-115.451,1
2011,"Bear Valley Creek",44.447,-115.45,1
2011,"Upper South Fork Clearwater River",45.711,-115.349,1
2011,"Upper South Fork Clearwater River",45.71,-115.35,3
2011,"Upper South Fork Clearwater River",45.71,-115.354,1
2011,"Upper South Fork Clearwater River",45.71,-115.352,1
2011,"Upper South Fork Clearwater River",45.71,-115.354,2
2011,"Upper South Fork Clearwater River",45.71,-115.352,1
2011,"Upper South Fork Clearwater River",45.715,-115.366,1
2011,"Upper South Fork Clearwater River",45.71,-115.351,1
2011,"Upper South Fork Clearwater River",45.71,-115.353,1
2011,"Upper South Fork Clearwater River",45.711,-115.355,1
2011,"Upper South Fork Clearwater River",45.71,-115.353,1
2011,"Upper South Fork Clearwater River",45.713,-115.362,1
2011,"Upper South Fork Clearwater River",45.713,-115.357,1
2011,"Upper South Fork Clearwater River",45.711,-115.349,1
2011,"Upper South Fork Clearwater River",45.71,-115.354,3
2011,"Upper South Fork Clearwater River",45.711,-115.35,3
2011,"Upper South Fork Clearwater River",45.711,-115.352,3
2011,"Upper South Fork Clearwater River",45.711,-115.35,4
2011,"Upper South Fork Clearwater River",45.715,-115.365,1
2011,"Upper South Fork Clearwater River",45.711,-115.36,1
2011,"Upper South Fork Clearwater River",45.71,-115.351,3
2011,"Upper South Fork Clearwater River",45.71,-115.351,6
2011,"Upper South Fork Clearwater River",45.71,-115.354,3
2011,"Upper South Fork Clearwater River",45.712,-115.358,1
2011,"Upper South Fork Clearwater River",45.711,-115.35,1
2011,"Upper South Fork Clearwater River",45.71,-115.352,2
2011,"Upper South Fork Clearwater River",45.71,-115.354,2
2011,"Upper South Fork Clearwater River",45.711,-115.354,2
2011,"Upper South Fork Clearwater River",45.711,-115.349,1
2011,"Upper South Fork Clearwater River",45.713,-115.363,1
2011,"Upper South Fork Clearwater River",45.71,-115.35,3
2011,"Upper South Fork Clearwater River",45.71,-115.353,3
2011,"Upper South Fork Clearwater River",45.712,-115.355,1
2011,"South Fork Salmon River Mainstem",44.714,-115.695,1
2011,"South Fork Salmon River Mainstem",44.74,-115.691,1
2011,"South Fork Salmon River Mainstem",44.713,-115.696,1
2011,"South Fork Salmon River Mainstem",44.722,-115.694,1
2011,"South Fork Salmon River Mainstem",44.726,-115.696,1
2011,"South Fork Salmon River Mainstem",44.714,-115.693,1
2011,"South Fork Salmon River Mainstem",44.713,-115.696,1
2011,"South Fork Salmon River Mainstem",44.704,-115.701,1
2011,"South Fork Salmon River Mainstem",44.72,-115.694,1
2011,"South Fork Salmon River Mainstem",44.713,-115.696,1
2011,"South Fork Salmon River Mainstem",44.706,-115.699,1
2011,"South Fork Salmon River Mainstem",44.705,-115.701,1
2011,"South Fork Salmon River Mainstem",44.718,-115.69,1
2011,"South Fork Salmon River Mainstem",44.714,-115.696,1
2011,"South Fork Salmon River Mainstem",44.714,-115.693,1
2011,"South Fork Salmon River Mainstem",44.732,-115.693,1
2011,"South Fork Salmon River Mainstem",44.722,-115.694,1
2011,"South Fork Salmon River Mainstem",44.74,-115.692,1
2011,"South Fork Salmon River Mainstem",44.706,-115.698,1
2011,"South Fork Salmon River Mainstem",44.736,-115.693,1
2011,"South Fork Salmon River Mainstem",44.714,-115.696,1
2011,"South Fork Salmon River Mainstem",44.73,-115.694,1
2011,"South Fork Salmon River Mainstem",44.703,-115.701,1
2011,"South Fork Salmon River Mainstem",44.721,-115.694,1
2011,"South Fork Salmon River Mainstem",44.736,-115.693,1
2011,"South Fork Salmon River Mainstem",44.726,-115.696,1
2011,"South Fork Salmon River Mainstem",44.73,-115.693,1
2011,"South Fork Salmon River Mainstem",44.707,-115.697,1
2011,"South Fork Salmon River Mainstem",44.711,-115.7,1
2011,"South Fork Salmon River Mainstem",44.721,-115.694,1
2011,"South Fork Salmon River Mainstem",44.714,-115.691,1
2011,"South Fork Salmon River Mainstem",44.74,-115.691,1
2011,"South Fork Salmon River Mainstem",44.709,-115.697,1
2011,"South Fork Salmon River Mainstem",44.705,-115.701,1
2011,"South Fork Salmon River Mainstem",44.72,-115.694,1
2011,"South Fork Salmon River Mainstem",44.704,-115.701,1
2011,"South Fork Salmon River Mainstem",44.74,-115.691,1
2011,"South Fork Salmon River Mainstem",44.72,-115.693,1
2011,"South Fork Salmon River Mainstem",44.705,-115.701,1
2011,"South Fork Salmon River Mainstem",44.712,-115.696,1
2011,"Bear Valley Creek",44.419,-115.452,1
2011,"Bear Valley Creek",44.42,-115.458,1
2011,"Bear Valley Creek",44.416,-115.469,1
2011,"Bear Valley Creek",44.42,-115.435,1
2011,"Bear Valley Creek",44.42,-115.435,1
2011,"Bear Valley Creek",44.419,-115.429,1
2011,"Bear Valley Creek",44.417,-115.459,1
2011,"Bear Valley Creek",44.419,-115.433,1
2011,"Bear Valley Creek",44.42,-115.427,1
2011,"Bear Valley Creek",44.416,-115.46,1
2011,"Bear Valley Creek",44.42,-115.431,1
2011,"Bear Valley Creek",44.415,-115.466,1
2011,"Bear Valley Creek",44.42,-115.456,1
2011,"Bear Valley Creek",44.419,-115.447,2
2011,"Bear Valley Creek",44.419,-115.433,1
2011,"Bear Valley Creek",44.42,-115.441,1
2011,"Bear Valley Creek",44.42,-115.415,1
2011,"Bear Valley Creek",44.422,-115.426,1
2011,"Bear Valley Creek",44.417,-115.458,4
2011,"Bear Valley Creek",44.415,-115.466,1
2011,"Bear Valley Creek",44.418,-115.443,1
2011,"Bear Valley Creek",44.418,-115.443,1
2011,"Bear Valley Creek",44.417,-115.459,1
2011,"Bear Valley Creek",44.421,-115.42,1
2011,"Bear Valley Creek",44.419,-115.446,1
2011,"Bear Valley Creek",44.421,-115.42,1
2011,"Bear Valley Creek",44.42,-115.457,1
2011,"Bear Valley Creek",44.418,-115.443,1
2011,"Bear Valley Creek",44.419,-115.429,1
2011,"Bear Valley Creek",44.419,-115.449,1
2011,"Bear Valley Creek",44.42,-115.458,1
2011,"Bear Valley Creek",44.419,-115.444,1
2011,"Bear Valley Creek",44.42,-115.437,1
2011,"Bear Valley Creek",44.42,-115.437,1
2011,"Bear Valley Creek",44.42,-115.437,1
2011,"Bear Valley Creek",44.419,-115.429,1
2011,"Bear Valley Creek",44.42,-115.431,1
2011,"Bear Valley Creek",44.416,-115.46,1
2011,"Bear Valley Creek",44.42,-115.415,1
2011,"Bear Valley Creek",44.42,-115.456,1
2011,"Bear Valley Creek",44.415,-115.465,2
2011,"Bear Valley Creek",44.422,-115.424,1
2011,"Bear Valley Creek",44.415,-115.467,1
2011,"Bear Valley Creek",44.418,-115.452,1
2011,"Bear Valley Creek",44.419,-115.452,1
2011,"Bear Valley Creek",44.419,-115.446,1
2011,"Bear Valley Creek",44.416,-115.469,1
2011,"Bear Valley Creek",44.416,-115.46,1
2011,"Bear Valley Creek",44.417,-115.458,1
2011,"Bear Valley Creek",44.419,-115.447,1
2011,"Bear Valley Creek",44.419,-115.44,1
2011,"Bear Valley Creek",44.422,-115.425,2
2011,"Bear Valley Creek",44.416,-115.461,1
2011,"Bear Valley Creek",44.419,-115.444,1
2011,"Bear Valley Creek",44.418,-115.443,1
2011,"Bear Valley Creek",44.418,-115.409,1
2011,"Bear Valley Creek",44.42,-115.457,1
2011,"Bear Valley Creek",44.42,-115.435,1
2011,"Bear Valley Creek",44.417,-115.459,2
2011,"Bear Valley Creek",44.42,-115.441,1
2011,"Marsh Creek",44.384,-115.154,1
2011,"Marsh Creek",44.388,-115.16,1
2011,"Lochsa River",46.6,-114.662,1
2011,"Lemhi River",44.757,-113.486,1
2011,"Lemhi River",44.759,-113.49,1
2011,"Lemhi River",44.758,-113.488,1
2011,"Lemhi River",44.754,-113.482,1
2011,"Lemhi River",44.74,-113.462,1
2011,"Lemhi River",44.757,-113.487,1
2011,"Lochsa River",46.617,-114.473,1
2011,"Upper South Fork Clearwater River",45.711,-115.349,2
2011,"Upper South Fork Clearwater River",45.71,-115.35,1
2011,"Upper South Fork Clearwater River",45.714,-115.365,1
2011,"Upper South Fork Clearwater River",45.712,-115.36,1
2011,"Upper South Fork Clearwater River",45.71,-115.354,1
2011,"Upper South Fork Clearwater River",45.714,-115.364,1
2011,"Upper South Fork Clearwater River",45.714,-115.364,1
2011,"Upper South Fork Clearwater River",45.731,-115.392,1
2011,"Upper South Fork Clearwater River",45.711,-115.348,2
2011,"Upper South Fork Clearwater River",45.71,-115.352,1
2011,"Upper South Fork Clearwater River",45.712,-115.36,1
2011,"Upper South Fork Clearwater River",45.714,-115.365,1
2011,"North Fork Salmon River",45.467,-113.994,1
2011,"North Fork Salmon River",45.457,-113.995,1
2011,"Upper South Fork Clearwater River",45.796,-115.43,1
2011,"Upper South Fork Clearwater River",45.802,-115.415,1
2011,"South Fork Salmon River Mainstem",44.942,-115.739,1
2011,"South Fork Salmon River Mainstem",44.933,-115.74,2
2011,"South Fork Salmon River Mainstem",44.928,-115.743,1
2011,"South Fork Salmon River Mainstem",44.922,-115.737,1
2011,"South Fork Salmon River Mainstem",44.967,-115.725,1
2011,"South Fork Salmon River Mainstem",44.989,-115.725,1
2011,"South Fork Salmon River Mainstem",44.969,-115.73,1
2011,"South Fork Salmon River Mainstem",44.997,-115.721,1
2011,"South Fork Salmon River Mainstem",44.934,-115.741,2
2011,"South Fork Salmon River Mainstem",44.95,-115.736,1
2011,"South Fork Salmon River Mainstem",44.934,-115.741,1
2011,"Upper South Fork Clearwater River",45.799,-115.425,1
2011,"Upper South Fork Clearwater River",45.798,-115.427,1
2011,"Lemhi River",44.851,-113.646,1
2011,"Lemhi River",44.855,-113.642,1
2011,"Lemhi River",44.852,-113.644,1
2011,"Lemhi River",44.865,-113.631,1
2011,"Lemhi River",44.855,-113.642,1
2011,"Lemhi River",44.851,-113.646,1
2011,"Marsh Creek",44.445,-115.081,1
2011,"Marsh Creek",44.438,-115.062,1
2011,"Marsh Creek",44.445,-115.086,1
2011,"Marsh Creek",44.445,-115.078,1
2011,"Marsh Creek",44.442,-115.09,1
2011,"Marsh Creek",44.438,-115.066,1
2011,"Marsh Creek",44.442,-115.09,1
2011,"Marsh Creek",44.437,-115.061,1
2011,"Marsh Creek",44.441,-115.072,1
2011,"Marsh Creek",44.442,-115.073,1
2011,"Bear Valley Creek",44.415,-115.387,1
2011,"Bear Valley Creek",44.409,-115.378,1
2011,"Bear Valley Creek",44.415,-115.387,1
2011,"Bear Valley Creek",44.409,-115.375,1
2011,"Bear Valley Creek",44.416,-115.39,1
2011,"Bear Valley Creek",44.415,-115.387,1
2011,"South Fork Salmon River Mainstem",44.709,-115.697,1
2011,"South Fork Salmon River Mainstem",44.714,-115.692,1
2011,"South Fork Salmon River Mainstem",44.722,-115.694,1
2011,"South Fork Salmon River Mainstem",44.707,-115.698,1
2011,"South Fork Salmon River Mainstem",44.73,-115.693,1
2011,"South Fork Salmon River Mainstem",44.708,-115.696,1
2011,"South Fork Salmon River Mainstem",44.732,-115.692,1
2011,"South Fork Salmon River Mainstem",44.705,-115.701,1
2011,"South Fork Salmon River Mainstem",44.72,-115.694,1
2011,"South Fork Salmon River Mainstem",44.72,-115.693,1
2011,"South Fork Salmon River Mainstem",44.722,-115.694,1
2011,"South Fork Salmon River Mainstem",44.74,-115.691,1
2011,"South Fork Salmon River Mainstem",44.706,-115.698,1
2011,"South Fork Salmon River Mainstem",44.714,-115.696,1
2011,"South Fork Salmon River Mainstem",44.721,-115.694,1
2011,"South Fork Salmon River Mainstem",44.706,-115.698,1
2011,"South Fork Salmon River Mainstem",44.74,-115.691,1
2011,"Lochsa River",46.519,-114.866,1
2011,"Upper South Fork Clearwater River",45.912,-115.466,1
2011,"Upper South Fork Clearwater River",45.907,-115.464,1
2011,"Upper South Fork Clearwater River",45.911,-115.466,1
2011,"Upper South Fork Clearwater River",45.899,-115.458,1
2011,"Upper South Fork Clearwater River",45.915,-115.465,1
2011,"Upper South Fork Clearwater River",45.917,-115.466,1
2011,"Upper South Fork Clearwater River",45.9,-115.458,1
2011,"Upper South Fork Clearwater River",45.92,-115.469,1
2011,"Upper South Fork Clearwater River",45.917,-115.466,1
2011,"Upper South Fork Clearwater River",45.9,-115.458,1
2011,"Upper South Fork Clearwater River",45.92,-115.468,1
2011,"Upper South Fork Clearwater River",45.92,-115.469,1
2011,"South Fork Salmon River Mainstem",44.722,-115.694,1
2011,"South Fork Salmon River Mainstem",44.718,-115.69,1
2011,"South Fork Salmon River Mainstem",44.705,-115.701,1
2011,"South Fork Salmon River Mainstem",44.714,-115.696,1
2011,"South Fork Salmon River Mainstem",44.738,-115.693,1
2011,"South Fork Salmon River Mainstem",44.722,-115.694,1
2011,"South Fork Salmon River Mainstem",44.74,-115.691,1
2011,"South Fork Salmon River Mainstem",44.722,-115.694,1
2011,"South Fork Salmon River Mainstem",44.74,-115.691,1
2011,"South Fork Salmon River Mainstem",44.73,-115.694,1
2011,"South Fork Salmon River Mainstem",44.714,-115.695,1
2011,"South Fork Salmon River Mainstem",44.722,-115.694,1
2011,"South Fork Salmon River Mainstem",44.712,-115.696,1
2011,"South Fork Salmon River Mainstem",44.73,-115.694,1
2011,"South Fork Salmon River Mainstem",44.707,-115.697,1
2011,"South Fork Salmon River Mainstem",44.74,-115.689,1
2011,"South Fork Salmon River Mainstem",44.705,-115.701,1
2011,"South Fork Salmon River Mainstem",44.74,-115.691,1
2011,"South Fork Salmon River Mainstem",44.714,-115.691,1
2011,"South Fork Salmon River Mainstem",44.732,-115.692,1
2011,"South Fork Salmon River Mainstem",44.709,-115.696,1
2011,"South Fork Salmon River Mainstem",44.74,-115.691,1
2011,"South Fork Salmon River Mainstem",44.721,-115.694,1
2011,"South Fork Salmon River Mainstem",44.719,-115.693,1
2011,"South Fork Salmon River Mainstem",44.72,-115.693,1
2011,"South Fork Salmon River Mainstem",44.722,-115.694,1
2011,"South Fork Salmon River Mainstem",44.714,-115.695,1
2011,"South Fork Salmon River Mainstem",44.707,-115.698,1
2011,"South Fork Salmon River Mainstem",44.706,-115.698,1
2011,"South Fork Salmon River Mainstem",44.711,-115.701,1
2011,"South Fork Salmon River Mainstem",44.706,-115.698,1
2011,"South Fork Salmon River Mainstem",44.705,-115.701,1
2011,"South Fork Salmon River Mainstem",44.74,-115.691,1
2011,"South Fork Salmon River Mainstem",44.721,-115.694,1
2011,"South Fork Salmon River Mainstem",44.714,-115.696,1
2011,"South Fork Salmon River Mainstem",44.74,-115.691,1
2011,"South Fork Salmon River Mainstem",44.722,-115.694,1
2011,"South Fork Salmon River Mainstem",44.715,-115.69,1
2011,"South Fork Salmon River Mainstem",44.713,-115.696,1
2011,"South Fork Salmon River Mainstem",44.721,-115.694,1
2011,"South Fork Salmon River Mainstem",44.71,-115.7,1
2011,"South Fork Salmon River Mainstem",44.722,-115.694,1
2011,"South Fork Salmon River Mainstem",44.721,-115.694,1
2011,"South Fork Salmon River Mainstem",44.74,-115.69,1
2011,"South Fork Salmon River Mainstem",44.707,-115.697,1
2011,"Lochsa River",46.513,-114.678,1
2011,"Lochsa River",46.513,-114.678,1
2011,"Lochsa River",46.508,-114.682,1
2011,"East Fork Salmon River",44.138,-114.406,1
2011,"Chamberlain Creek",45.392,-115.195,1
2011,"Chamberlain Creek",45.385,-115.177,1
2011,"Chamberlain Creek",45.389,-115.192,1
2011,"Chamberlain Creek",45.392,-115.195,2
2011,"Chamberlain Creek",45.385,-115.179,1
2011,"Chamberlain Creek",45.385,-115.183,1
