"LocationID","BegFt","EndFt","LocTypeID","StreamName","StreamAndTribNames","RiverMiles","SpecieID","Species","SciName","ITIS_TSN","RunID","Run","SubrunID","SubRun","ProdID","Production","StageID","Stage","LifeHistoryID","LifeHistoryType","TrendID","TrendTypeID","TrendType","TypeID","Type","CategoryID","DataCategory","CompilerID","CompiledBy","Updated","HistoricStatID","HistoricStat","TrendStatID","TrendStat","WQC","Years","Observations","NewObs","HatchID","Hatch_Name","DamID","Dam_Name","SOTR","AgeD","TrendCom","StatCom","StreamAndTributaries","MapLabel","MapURL","NMFS_PopCode","PopID","BPAProjNum","DSID","PopulationName","ESApopName","TrendID.1","KeyDate","BeginDate","EndDate","Males","Females","Jacks","Unknown","Total","RefID","BeginSpawn","EndSpawn","MalesSpawned","FemalesSpawned","FemalesNonviable","JacksSpawned","Morts","EggsTaken","Agency","AgencyID","DataEntry","NullFlag","Updated.1","Comments","ASNID","AsCode","AgeStructure","AsSource","AsMethod","AgingMethod","DSID.1","Citation","CitationURL","X"
"1159515461348",2272,2272,1," Clear Creek"," Clear Creek<<comma>> trib to Middle Fork Clearwater River"," from RM 0.43 to RM 0.43",3,"Steelhead"," Oncorhynchus mykiss",161989,2," Summer",98," N/A",1,"Hatchery",29," All stages",1," Anadromous",31400,98," N/A",116," Total live and dead fish",5," Hatchery Returns",3," USFWS"," 2000-01-01 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1985-2008",18,0,8,"Kooskia NFH",98," N/A",1," True",NA,NA," Clear Creek<<comma>> trib to Middle Fork Clearwater River (which is a trib of Clearwater River)"," Summer Steelhead Trend 31400 on Clear Creek<<comma>> trib to Middle Fork Clearwater River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,108,NA,NA,31400," 1999/01/01",1999-01-01,1999-01-01,218,521,28,0,767,300000," "," ",0,0,0,0,0,0," USFWS",22," Roseberg/Pastor",0," 2000-01-01 00:00:00.0"," +53 naturals",314001999,1," Age structure was derived from this group of fish",NA,97," Combination of methods",108," Pastor<<comma>> Steve.  Columbia River information System (CRiS)  U.S. Fish & Wildlife Service<<comma>> Columbia River Fisheries Project Office<<comma>> Vancouver<<comma>> WA 98665<<comma>> 2001<<comma>> (StreamNet Reference)"," http://docs.streamnetlibrary.org/StreamNet_References/USFWSsn300000.pdf",NA
"1159515461348",2272,2272,1," Clear Creek"," Clear Creek<<comma>> trib to Middle Fork Clearwater River"," from RM 0.43 to RM 0.43",3,"Steelhead"," Oncorhynchus mykiss",161989,2," Summer",98," N/A",1,"Hatchery",29," All stages",1," Anadromous",31400,98," N/A",116," Total live and dead fish",5," Hatchery Returns",3," USFWS"," 2000-01-01 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1985-2008",18,0,8,"Kooskia NFH",98," N/A",1," True",NA,NA," Clear Creek<<comma>> trib to Middle Fork Clearwater River (which is a trib of Clearwater River)"," Summer Steelhead Trend 31400 on Clear Creek<<comma>> trib to Middle Fork Clearwater River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,108,NA,NA,31400," 2000/01/01",2000-01-01,2000-04-19,56,207,74,0,337,300000," "," ",0,0,0,0,0,0," USFWS",22," Roseberg/Pastor",0," 2000-01-01 00:00:00.0"," +17 naturals",314002000,1," Age structure was derived from this group of fish",NA,97," Combination of methods",108," Pastor<<comma>> Steve.  Columbia River information System (CRiS)  U.S. Fish & Wildlife Service<<comma>> Columbia River Fisheries Project Office<<comma>> Vancouver<<comma>> WA 98665<<comma>> 2001<<comma>> (StreamNet Reference)"," http://docs.streamnetlibrary.org/StreamNet_References/USFWSsn300000.pdf",NA
"1159515461348",2272,2272,1," Clear Creek"," Clear Creek<<comma>> trib to Middle Fork Clearwater River"," from RM 0.43 to RM 0.43",3,"Steelhead"," Oncorhynchus mykiss",161989,2," Summer",98," N/A",1,"Hatchery",29," All stages",1," Anadromous",31400,98," N/A",116," Total live and dead fish",5," Hatchery Returns",3," USFWS"," 2000-01-01 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1985-2008",18,0,8,"Kooskia NFH",98," N/A",1," True",NA,NA," Clear Creek<<comma>> trib to Middle Fork Clearwater River (which is a trib of Clearwater River)"," Summer Steelhead Trend 31400 on Clear Creek<<comma>> trib to Middle Fork Clearwater River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,108,NA,NA,31400," 2001/01/01",2001-01-01,2001-05-22,55,212,9,0,276,300000," "," ",0,0,0,0,0,0," USFWS",22," Roseberg/Pastor",0," 2000-01-01 00:00:00.0"," +10 naturals",314002001,1," Age structure was derived from this group of fish",NA,97," Combination of methods",108," Pastor<<comma>> Steve.  Columbia River information System (CRiS)  U.S. Fish & Wildlife Service<<comma>> Columbia River Fisheries Project Office<<comma>> Vancouver<<comma>> WA 98665<<comma>> 2001<<comma>> (StreamNet Reference)"," http://docs.streamnetlibrary.org/StreamNet_References/USFWSsn300000.pdf",NA
"1159515461348",2272,2272,1," Clear Creek"," Clear Creek<<comma>> trib to Middle Fork Clearwater River"," from RM 0.43 to RM 0.43",3,"Steelhead"," Oncorhynchus mykiss",161989,2," Summer",98," N/A",1,"Hatchery",29," All stages",1," Anadromous",31400,98," N/A",116," Total live and dead fish",5," Hatchery Returns",3," USFWS"," 2000-01-01 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1985-2008",18,0,8,"Kooskia NFH",98," N/A",1," True",NA,NA," Clear Creek<<comma>> trib to Middle Fork Clearwater River (which is a trib of Clearwater River)"," Summer Steelhead Trend 31400 on Clear Creek<<comma>> trib to Middle Fork Clearwater River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,108,NA,NA,31400," 2002/01/01",2002-01-01,2002-05-13,114,282,56,0,452,300000," "," ",0,0,0,0,3,0," USFWS",22," Roseberg/Pastor",0," 2000-01-01 00:00:00.0"," +8 naturals",314002002,1," Age structure was derived from this group of fish",NA,97," Combination of methods",108," Pastor<<comma>> Steve.  Columbia River information System (CRiS)  U.S. Fish & Wildlife Service<<comma>> Columbia River Fisheries Project Office<<comma>> Vancouver<<comma>> WA 98665<<comma>> 2001<<comma>> (StreamNet Reference)"," http://docs.streamnetlibrary.org/StreamNet_References/USFWSsn300000.pdf",NA
"1159515461348",2272,2272,1," Clear Creek"," Clear Creek<<comma>> trib to Middle Fork Clearwater River"," from RM 0.43 to RM 0.43",3,"Steelhead"," Oncorhynchus mykiss",161989,2," Summer",98," N/A",1,"Hatchery",29," All stages",1," Anadromous",31400,98," N/A",116," Total live and dead fish",5," Hatchery Returns",3," USFWS"," 2000-01-01 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1985-2008",18,0,8,"Kooskia NFH",98," N/A",1," True",NA,NA," Clear Creek<<comma>> trib to Middle Fork Clearwater River (which is a trib of Clearwater River)"," Summer Steelhead Trend 31400 on Clear Creek<<comma>> trib to Middle Fork Clearwater River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,108,NA,NA,31400," 2003/01/01",2003-01-01,2003-05-06,106,284,20,0,410,300000," "," ",0,0,0,0,0,0," USFWS",22," Roseberg/Pastor",0," 2000-01-01 00:00:00.0"," +16 naturals",314002003,1," Age structure was derived from this group of fish",NA,97," Combination of methods",108," Pastor<<comma>> Steve.  Columbia River information System (CRiS)  U.S. Fish & Wildlife Service<<comma>> Columbia River Fisheries Project Office<<comma>> Vancouver<<comma>> WA 98665<<comma>> 2001<<comma>> (StreamNet Reference)"," http://docs.streamnetlibrary.org/StreamNet_References/USFWSsn300000.pdf",NA
"1159515461348",2272,2272,1," Clear Creek"," Clear Creek<<comma>> trib to Middle Fork Clearwater River"," from RM 0.43 to RM 0.43",3,"Steelhead"," Oncorhynchus mykiss",161989,2," Summer",98," N/A",1,"Hatchery",29," All stages",1," Anadromous",31400,98," N/A",116," Total live and dead fish",5," Hatchery Returns",3," USFWS"," 2000-01-01 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1985-2008",18,0,8,"Kooskia NFH",98," N/A",1," True",NA,NA," Clear Creek<<comma>> trib to Middle Fork Clearwater River (which is a trib of Clearwater River)"," Summer Steelhead Trend 31400 on Clear Creek<<comma>> trib to Middle Fork Clearwater River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,108,NA,NA,31400," 2004/01/01",2004-01-01,2004-04-22,99,292,11,0,402,300000," "," ",0,0,0,0,0,0," USFWS",22," Roseberg/Pastor",0," 2000-01-01 00:00:00.0"," +22 naturals",314002004,1," Age structure was derived from this group of fish",NA,97," Combination of methods",108," Pastor<<comma>> Steve.  Columbia River information System (CRiS)  U.S. Fish & Wildlife Service<<comma>> Columbia River Fisheries Project Office<<comma>> Vancouver<<comma>> WA 98665<<comma>> 2001<<comma>> (StreamNet Reference)"," http://docs.streamnetlibrary.org/StreamNet_References/USFWSsn300000.pdf",NA
"1159515461348",2272,2272,1," Clear Creek"," Clear Creek<<comma>> trib to Middle Fork Clearwater River"," from RM 0.43 to RM 0.43",3,"Steelhead"," Oncorhynchus mykiss",161989,2," Summer",98," N/A",1,"Hatchery",29," All stages",1," Anadromous",31400,98," N/A",116," Total live and dead fish",5," Hatchery Returns",3," USFWS"," 2000-01-01 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1985-2008",18,0,8,"Kooskia NFH",98," N/A",1," True",NA,NA," Clear Creek<<comma>> trib to Middle Fork Clearwater River (which is a trib of Clearwater River)"," Summer Steelhead Trend 31400 on Clear Creek<<comma>> trib to Middle Fork Clearwater River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,108,NA,NA,31400," 2005/01/01",2005-01-01,2005-04-27,37,69,2,0,108,300000," "," ",0,0,0,0,2,0," USFWS",22," Roseberg/Pastor",0," 2000-01-01 00:00:00.0"," +4 naturals",314002005,1," Age structure was derived from this group of fish",NA,97," Combination of methods",108," Pastor<<comma>> Steve.  Columbia River information System (CRiS)  U.S. Fish & Wildlife Service<<comma>> Columbia River Fisheries Project Office<<comma>> Vancouver<<comma>> WA 98665<<comma>> 2001<<comma>> (StreamNet Reference)"," http://docs.streamnetlibrary.org/StreamNet_References/USFWSsn300000.pdf",NA
"1159515461348",2272,2272,1," Clear Creek"," Clear Creek<<comma>> trib to Middle Fork Clearwater River"," from RM 0.43 to RM 0.43",3,"Steelhead"," Oncorhynchus mykiss",161989,2," Summer",98," N/A",1,"Hatchery",29," All stages",1," Anadromous",31400,98," N/A",116," Total live and dead fish",5," Hatchery Returns",3," USFWS"," 2000-01-01 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1985-2008",18,0,8,"Kooskia NFH",98," N/A",1," True",NA,NA," Clear Creek<<comma>> trib to Middle Fork Clearwater River (which is a trib of Clearwater River)"," Summer Steelhead Trend 31400 on Clear Creek<<comma>> trib to Middle Fork Clearwater River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,108,NA,NA,31400," 2006/01/01",2006-03-22,2006-04-24,50,92,10,0,152,300000," "," ",0,0,0,0,3,NA," USFWS",22," Roseberg/Pastor",0," 2000-01-01 00:00:00.0"," ",98,98," ",NA,98," N/A",108," Pastor<<comma>> Steve.  Columbia River information System (CRiS)  U.S. Fish & Wildlife Service<<comma>> Columbia River Fisheries Project Office<<comma>> Vancouver<<comma>> WA 98665<<comma>> 2001<<comma>> (StreamNet Reference)"," http://docs.streamnetlibrary.org/StreamNet_References/USFWSsn300000.pdf",NA
"1159515461348",2272,2272,1," Clear Creek"," Clear Creek<<comma>> trib to Middle Fork Clearwater River"," from RM 0.43 to RM 0.43",3,"Steelhead"," Oncorhynchus mykiss",161989,2," Summer",98," N/A",1,"Hatchery",29," All stages",1," Anadromous",31400,98," N/A",116," Total live and dead fish",5," Hatchery Returns",3," USFWS"," 2000-01-01 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1985-2008",18,0,8,"Kooskia NFH",98," N/A",1," True",NA,NA," Clear Creek<<comma>> trib to Middle Fork Clearwater River (which is a trib of Clearwater River)"," Summer Steelhead Trend 31400 on Clear Creek<<comma>> trib to Middle Fork Clearwater River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,108,NA,NA,31400," 2007/01/01",2007-01-01,2007-01-01,102,273,17,0,392,300000," "," ",0,0,0,0,3,NA," USFWS",22," Roseberg",0," 2000-01-01 00:00:00.0"," ",98,98," ",NA,98," N/A",108," Pastor<<comma>> Steve.  Columbia River information System (CRiS)  U.S. Fish & Wildlife Service<<comma>> Columbia River Fisheries Project Office<<comma>> Vancouver<<comma>> WA 98665<<comma>> 2001<<comma>> (StreamNet Reference)"," http://docs.streamnetlibrary.org/StreamNet_References/USFWSsn300000.pdf",NA
"1159515461348",2272,2272,1," Clear Creek"," Clear Creek<<comma>> trib to Middle Fork Clearwater River"," from RM 0.43 to RM 0.43",3,"Steelhead"," Oncorhynchus mykiss",161989,2," Summer",98," N/A",1,"Hatchery",29," All stages",1," Anadromous",31400,98," N/A",116," Total live and dead fish",5," Hatchery Returns",3," USFWS"," 2000-01-01 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1985-2008",18,0,8,"Kooskia NFH",98," N/A",1," True",NA,NA," Clear Creek<<comma>> trib to Middle Fork Clearwater River (which is a trib of Clearwater River)"," Summer Steelhead Trend 31400 on Clear Creek<<comma>> trib to Middle Fork Clearwater River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,108,NA,NA,31400," 2008/01/01",2008-04-10,2008-05-01,19,33,10,0,62,300000," "," ",0,0,0,0,0,NA," USFWS",22," Roseberg",0," 2000-01-01 00:00:00.0"," ",98,98," ",NA,98," N/A",108," Pastor<<comma>> Steve.  Columbia River information System (CRiS)  U.S. Fish & Wildlife Service<<comma>> Columbia River Fisheries Project Office<<comma>> Vancouver<<comma>> WA 98665<<comma>> 2001<<comma>> (StreamNet Reference)"," http://docs.streamnetlibrary.org/StreamNet_References/USFWSsn300000.pdf",NA
"1178423457068",11969,11969,1," Lookingglass Creek"," Lookingglass Creek<<comma>> trib to Grande Ronde River"," from RM 2.26 to RM 2.26",1,"Chinook salmon"," Oncorhynchus tshawytscha",161980,1," Spring",98," N/A",1,"Hatchery",10," Adults and jacks",1," Anadromous",59272,98," N/A",104," Total live fish",5," Hatchery Returns",5," ODFW"," 2010-09-24 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1984-2010",26,0,49,"Lookingglass Hatchery",98," N/A",0," False",NA,NA," Lookingglass Creek<<comma>> trib to Grande Ronde River (which is a trib of Snake River)"," Spring Chinook salmon Trend 59272 on Lookingglass Creek<<comma>> trib to Grande Ronde River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,NA,NA,NA,59272," 1984/05/15",1984-05-15,1984-09-07,10,25,8,NA,43,52407," 1984/08/13"," 1984/09/07",0,19,0,0,0,114196," ODFW",15," Natts",0," 2010-09-24 00:00:00.0",NA,98,98,NA,NA,98," N/A",NA," Oregon Dept. of Fish and Wildlife.  Hatchery Management Information System (HMIS) database: Dynamic database.   Oregon Dept. of Fish & Wildlife<<comma>> 2001<<comma>> (StreamNet Reference) ",NA,NA
"1178423457068",11969,11969,1," Lookingglass Creek"," Lookingglass Creek<<comma>> trib to Grande Ronde River"," from RM 2.26 to RM 2.26",1,"Chinook salmon"," Oncorhynchus tshawytscha",161980,1," Spring",98," N/A",1,"Hatchery",10," Adults and jacks",1," Anadromous",59272,98," N/A",104," Total live fish",5," Hatchery Returns",5," ODFW"," 2010-09-24 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1984-2010",26,0,49,"Lookingglass Hatchery",98," N/A",0," False",NA,NA," Lookingglass Creek<<comma>> trib to Grande Ronde River (which is a trib of Snake River)"," Spring Chinook salmon Trend 59272 on Lookingglass Creek<<comma>> trib to Grande Ronde River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,NA,NA,NA,59272," 1985/05/13",1985-05-13,1985-10-23,255,311,51,NA,617,52407," 1985/08/15"," 1985/09/10",0,534,0,0,0,1144165," ODFW",15," Natts",0," 2010-09-24 00:00:00.0",NA,98,98,NA,NA,98," N/A",NA," Oregon Dept. of Fish and Wildlife.  Hatchery Management Information System (HMIS) database: Dynamic database.   Oregon Dept. of Fish & Wildlife<<comma>> 2001<<comma>> (StreamNet Reference) ",NA,NA
"1178423457068",11969,11969,1," Lookingglass Creek"," Lookingglass Creek<<comma>> trib to Grande Ronde River"," from RM 2.26 to RM 2.26",1,"Chinook salmon"," Oncorhynchus tshawytscha",161980,1," Spring",98," N/A",1,"Hatchery",10," Adults and jacks",1," Anadromous",59272,98," N/A",104," Total live fish",5," Hatchery Returns",5," ODFW"," 2010-09-24 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1984-2010",26,0,49,"Lookingglass Hatchery",98," N/A",0," False",NA,NA," Lookingglass Creek<<comma>> trib to Grande Ronde River (which is a trib of Snake River)"," Spring Chinook salmon Trend 59272 on Lookingglass Creek<<comma>> trib to Grande Ronde River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,NA,NA,NA,59272," 1986/05/06",1986-05-06,1986-09-11,362,291,83,NA,736,52407," 1986/08/11"," 1986/09/09",0,268,0,0,0,916358," ODFW",15," Natts",0," 2010-09-24 00:00:00.0",NA,98,98,NA,NA,98," N/A",NA," Oregon Dept. of Fish and Wildlife.  Hatchery Management Information System (HMIS) database: Dynamic database.   Oregon Dept. of Fish & Wildlife<<comma>> 2001<<comma>> (StreamNet Reference) ",NA,NA
"1178423457068",11969,11969,1," Lookingglass Creek"," Lookingglass Creek<<comma>> trib to Grande Ronde River"," from RM 2.26 to RM 2.26",1,"Chinook salmon"," Oncorhynchus tshawytscha",161980,1," Spring",98," N/A",1,"Hatchery",10," Adults and jacks",1," Anadromous",59272,98," N/A",104," Total live fish",5," Hatchery Returns",5," ODFW"," 2010-09-24 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1984-2010",26,0,49,"Lookingglass Hatchery",98," N/A",0," False",NA,NA," Lookingglass Creek<<comma>> trib to Grande Ronde River (which is a trib of Snake River)"," Spring Chinook salmon Trend 59272 on Lookingglass Creek<<comma>> trib to Grande Ronde River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,NA,NA,NA,59272," 1987/05/04",1987-05-04,1987-10-04,1145,1529,80,NA,2754,52407," 1987/08/17"," 1987/09/08",0,333,0,0,2,1410499," ODFW",15," Natts",0," 2010-09-24 00:00:00.0",NA,98,98,NA,NA,98," N/A",NA," Oregon Dept. of Fish and Wildlife.  Hatchery Management Information System (HMIS) database: Dynamic database.   Oregon Dept. of Fish & Wildlife<<comma>> 2001<<comma>> (StreamNet Reference) ",NA,NA
"1178423457068",11969,11969,1," Lookingglass Creek"," Lookingglass Creek<<comma>> trib to Grande Ronde River"," from RM 2.26 to RM 2.26",1,"Chinook salmon"," Oncorhynchus tshawytscha",161980,1," Spring",98," N/A",1,"Hatchery",10," Adults and jacks",1," Anadromous",59272,98," N/A",104," Total live fish",5," Hatchery Returns",5," ODFW"," 2010-09-24 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1984-2010",26,0,49,"Lookingglass Hatchery",98," N/A",0," False",NA,NA," Lookingglass Creek<<comma>> trib to Grande Ronde River (which is a trib of Snake River)"," Spring Chinook salmon Trend 59272 on Lookingglass Creek<<comma>> trib to Grande Ronde River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,NA,NA,NA,59272," 1988/05/02",1988-05-02,1988-11-04,1300,1624,136,NA,3060,52407," 1988/08/12"," 1988/09/06",0,384,0,0,3,1924642," ODFW",15," Natts",0," 2010-09-24 00:00:00.0",NA,98,98,NA,NA,98," N/A",NA," Oregon Dept. of Fish and Wildlife.  Hatchery Management Information System (HMIS) database: Dynamic database.   Oregon Dept. of Fish & Wildlife<<comma>> 2001<<comma>> (StreamNet Reference) ",NA,NA
"1178423457068",11969,11969,1," Lookingglass Creek"," Lookingglass Creek<<comma>> trib to Grande Ronde River"," from RM 2.26 to RM 2.26",1,"Chinook salmon"," Oncorhynchus tshawytscha",161980,1," Spring",98," N/A",1,"Hatchery",10," Adults and jacks",1," Anadromous",59272,98," N/A",104," Total live fish",5," Hatchery Returns",5," ODFW"," 2010-09-24 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1984-2010",26,0,49,"Lookingglass Hatchery",98," N/A",0," False",NA,NA," Lookingglass Creek<<comma>> trib to Grande Ronde River (which is a trib of Snake River)"," Spring Chinook salmon Trend 59272 on Lookingglass Creek<<comma>> trib to Grande Ronde River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,NA,NA,NA,59272," 1989/05/12",1989-05-12,1989-10-13,532,590,139,NA,1261,52407," 1989/08/14"," 1989/09/11",0,200,0,0,0,809548," ODFW",15," Natts",0," 2010-09-24 00:00:00.0",NA,98,98,NA,NA,98," N/A",NA," Oregon Dept. of Fish and Wildlife.  Hatchery Management Information System (HMIS) database: Dynamic database.   Oregon Dept. of Fish & Wildlife<<comma>> 2001<<comma>> (StreamNet Reference) ",NA,NA
"1178423457068",11969,11969,1," Lookingglass Creek"," Lookingglass Creek<<comma>> trib to Grande Ronde River"," from RM 2.26 to RM 2.26",1,"Chinook salmon"," Oncorhynchus tshawytscha",161980,1," Spring",98," N/A",1,"Hatchery",10," Adults and jacks",1," Anadromous",59272,98," N/A",104," Total live fish",5," Hatchery Returns",5," ODFW"," 2010-09-24 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1984-2010",26,0,49,"Lookingglass Hatchery",98," N/A",0," False",NA,NA," Lookingglass Creek<<comma>> trib to Grande Ronde River (which is a trib of Snake River)"," Spring Chinook salmon Trend 59272 on Lookingglass Creek<<comma>> trib to Grande Ronde River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,NA,NA,NA,59272," 1990/05/04",1990-05-04,1990-09-20,536,464,62,NA,1062,52407," 1990/08/21"," 1990/09/18",0,312,0,0,0,1190460," ODFW",15," Natts",0," 2010-09-24 00:00:00.0",NA,98,98,NA,NA,98," N/A",NA," Oregon Dept. of Fish and Wildlife.  Hatchery Management Information System (HMIS) database: Dynamic database.   Oregon Dept. of Fish & Wildlife<<comma>> 2001<<comma>> (StreamNet Reference) ",NA,NA
"1178423457068",11969,11969,1," Lookingglass Creek"," Lookingglass Creek<<comma>> trib to Grande Ronde River"," from RM 2.26 to RM 2.26",1,"Chinook salmon"," Oncorhynchus tshawytscha",161980,1," Spring",98," N/A",1,"Hatchery",10," Adults and jacks",1," Anadromous",59272,98," N/A",104," Total live fish",5," Hatchery Returns",5," ODFW"," 2010-09-24 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1984-2010",26,0,49,"Lookingglass Hatchery",98," N/A",0," False",NA,NA," Lookingglass Creek<<comma>> trib to Grande Ronde River (which is a trib of Snake River)"," Spring Chinook salmon Trend 59272 on Lookingglass Creek<<comma>> trib to Grande Ronde River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,NA,NA,NA,59272," 1991/05/01",1991-05-01,1991-09-16,336,276,393,NA,1005,52407," 1991/08/21"," 1991/09/11",0,170,0,0,0,709157," ODFW",15," Natts",0," 2010-09-24 00:00:00.0",NA,98,98,NA,NA,98," N/A",NA," Oregon Dept. of Fish and Wildlife.  Hatchery Management Information System (HMIS) database: Dynamic database.   Oregon Dept. of Fish & Wildlife<<comma>> 2001<<comma>> (StreamNet Reference) ",NA,NA
"1178423457068",11969,11969,1," Lookingglass Creek"," Lookingglass Creek<<comma>> trib to Grande Ronde River"," from RM 2.26 to RM 2.26",1,"Chinook salmon"," Oncorhynchus tshawytscha",161980,1," Spring",98," N/A",1,"Hatchery",10," Adults and jacks",1," Anadromous",59272,98," N/A",104," Total live fish",5," Hatchery Returns",5," ODFW"," 2010-09-24 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1984-2010",26,0,49,"Lookingglass Hatchery",98," N/A",0," False",NA,NA," Lookingglass Creek<<comma>> trib to Grande Ronde River (which is a trib of Snake River)"," Spring Chinook salmon Trend 59272 on Lookingglass Creek<<comma>> trib to Grande Ronde River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,NA,NA,NA,59272," 1992/04/24",1992-04-24,1992-09-13,864,800,92,NA,1756,52407," 1992/08/18"," 1992/09/08",0,468,0,0,0,1894804," ODFW",15," Natts",0," 2010-09-24 00:00:00.0",NA,98,98,NA,NA,98," N/A",NA," Oregon Dept. of Fish and Wildlife.  Hatchery Management Information System (HMIS) database: Dynamic database.   Oregon Dept. of Fish & Wildlife<<comma>> 2001<<comma>> (StreamNet Reference) ",NA,NA
"1178423457068",11969,11969,1," Lookingglass Creek"," Lookingglass Creek<<comma>> trib to Grande Ronde River"," from RM 2.26 to RM 2.26",1,"Chinook salmon"," Oncorhynchus tshawytscha",161980,1," Spring",98," N/A",1,"Hatchery",10," Adults and jacks",1," Anadromous",59272,98," N/A",104," Total live fish",5," Hatchery Returns",5," ODFW"," 2010-09-24 00:00:00.0",99," Unknown",1," Data currently collected for Trend table",1," 1984-2010",26,0,49,"Lookingglass Hatchery",98," N/A",0," False",NA,NA," Lookingglass Creek<<comma>> trib to Grande Ronde River (which is a trib of Snake River)"," Spring Chinook salmon Trend 59272 on Lookingglass Creek<<comma>> trib to Grande Ronde River"," https://gis.psmfc.org/ArcGIS/rest/services/StreamNet/Trends/MapServer/0",NA,NA,NA,NA,NA,NA,59272," 1993/05/28",1993-05-28,1993-09-17,1008,1316,46,NA,2370,52407," 1993/08/12"," 1993/09/10",457,471,0,0,0,2354680," ODFW",15," Natts",0," 2010-09-24 00:00:00.0",NA,98,98,NA,NA,98," N/A",NA," Oregon Dept. of Fish and Wildlife.  Hatchery Management Information System (HMIS) database: Dynamic database.   Oregon Dept. of Fish & Wildlife<<comma>> 2001<<comma>> (StreamNet Reference) ",NA,NA
